Price,Year,Kilometer,Engine,Length,Width,Height,Seating Capacity,Fuel Tank Capacity,Fuel Type,Transmission,Owner,Seller Type,Drivetrain,PriceRange
210000.0,2014.0,42505.0,796.0,3395.0,1490.0,1475.0,5.0,35.0,Petrol,Manual,First,Individual,FWD,1
625000.0,2017.0,42000.0,1197.0,3985.0,1734.0,1505.0,5.0,45.0,Petrol,Manual,First,Individual,FWD,1
1490000.0,2019.0,57600.0,1353.0,4315.0,1800.0,1645.0,5.0,50.0,Petrol,Automatic,First,Individual,FWD,3
1095000.0,2018.0,57000.0,2179.0,4585.0,1890.0,1785.0,7.0,70.0,Diesel,Manual,First,Individual,FWD,2
850000.0,2014.0,85000.0,2953.0,5060.0,1788.0,1826.0,7.0,71.0,Diesel,Automatic,First,Individual,AWD,1
265000.0,2011.0,66000.0,1496.0,4265.0,1695.0,1510.0,5.0,45.0,Petrol,Manual,First,Individual,FWD,3
360000.0,2013.0,58000.0,1598.0,4384.0,1699.0,1466.0,5.0,55.0,Petrol,Manual,First,Individual,FWD,1
350000.0,2012.0,89445.0,1248.0,3715.0,1680.0,1620.0,5.0,43.0,Diesel,Manual,First,Individual,FWD,1
1485000.0,2015.0,64120.0,2982.0,4705.0,1840.0,1850.0,7.0,80.0,Diesel,Manual,Second,Individual,RWD,3
800000.0,2017.0,82300.0,1373.0,4490.0,1730.0,1485.0,5.0,43.0,Petrol,Manual,First,Individual,FWD,1
710000.0,2017.0,73000.0,1248.0,3995.0,1790.0,1640.0,5.0,48.0,Diesel,Manual,First,Individual,FWD,1
710000.0,2018.0,72000.0,1598.0,4300.0,1765.0,1590.0,5.0,48.0,Diesel,Manual,First,Individual,FWD,1
720000.0,2018.0,50197.0,999.0,3971.0,1682.0,1469.0,5.0,45.0,Petrol,Manual,First,Individual,FWD,1
395000.0,2014.0,44527.0,1198.0,3990.0,1680.0,1505.0,5.0,35.0,Petrol,Manual,First,Individual,FWD,1
2799000.0,2017.0,72400.0,1968.0,4726.0,1842.0,1427.0,5.0,54.0,Diesel,Automatic,First,Individual,FWD,3
455000.0,2014.0,50000.0,1499.0,3999.0,1765.0,1708.0,5.0,52.0,Petrol,Manual,Second,Individual,FWD,1
690000.0,2014.0,37000.0,1497.0,4440.0,1695.0,1495.0,5.0,40.0,Petrol,Manual,First,Individual,FWD,1
1995000.0,2020.0,8000.0,1956.0,4598.0,1894.0,1706.0,5.0,50.0,Diesel,Automatic,First,Individual,FWD,1
1750000.0,2014.0,69000.0,1995.0,4899.0,2094.0,1464.0,5.0,65.0,Diesel,Automatic,Second,Individual,RWD,4
2900000.0,2019.0,25000.0,1995.0,4454.0,2044.0,1545.0,5.0,63.0,Diesel,Automatic,First,Individual,RWD,4
450000.0,2013.0,61000.0,1497.0,4440.0,1695.0,1485.0,5.0,42.0,Petrol,Manual,First,Individual,FWD,1
2149000.0,2015.0,69000.0,1995.0,4936.0,1868.0,1479.0,5.0,65.0,Diesel,Automatic,First,Individual,RWD,4
860000.0,2018.0,82200.0,1497.0,3994.0,1811.0,1607.0,5.0,44.0,Diesel,Manual,First,Individual,FWD,1
875000.0,2018.0,28000.0,1497.0,4440.0,1695.0,1495.0,5.0,40.0,Petrol,Manual,First,Individual,FWD,1
3500000.0,2021.0,7900.0,1996.0,4985.0,1926.0,1867.0,6.0,75.0,Diesel,Automatic,First,Individual,AWD,3
229999.0,2010.0,72000.0,1298.0,4160.0,1690.0,1530.0,5.0,43.0,Petrol,Manual,First,Individual,FWD,1
1513000.0,2015.0,79000.0,1968.0,4385.0,1831.0,1608.0,5.0,64.0,Diesel,Automatic,Second,Individual,AWD,3
234000.0,2013.0,72600.0,998.0,3620.0,1475.0,1460.0,5.0,35.0,Petrol,Manual,First,Individual,FWD,1
320000.0,2018.0,42313.0,999.0,3429.0,1560.0,1541.0,5.0,28.0,Petrol,Automatic,Second,Individual,FWD,1
1025000.0,2019.0,90000.0,1248.0,3995.0,1790.0,1640.0,5.0,48.0,Diesel,Manual,First,Individual,FWD,1
630000.0,2017.0,36000.0,1248.0,3995.0,1735.0,1515.0,5.0,37.0,Diesel,Manual,First,Individual,FWD,1
1090000.0,2020.0,26200.0,998.0,3995.0,1770.0,1605.0,5.0,45.0,Petrol,Automatic,First,Individual,FWD,1
700000.0,2019.0,11000.0,1197.0,3840.0,1735.0,1530.0,5.0,37.0,Petrol,Manual,Second,Individual,FWD,1
565000.0,2017.0,65000.0,1493.0,3995.0,1835.0,1839.0,7.0,60.0,Diesel,Manual,Second,Individual,RWD,2
1850000.0,2015.0,71700.0,1968.0,4385.0,1831.0,1608.0,5.0,64.0,Diesel,Automatic,Second,Individual,AWD,3
535000.0,2016.0,58339.0,1396.0,3985.0,1734.0,1505.0,5.0,45.0,Diesel,Manual,First,Individual,FWD,1
345000.0,2011.0,50667.0,997.6,3536.4,1527.0,1615.0,5.0,35.0,Petrol,Automatic,Second,Individual,FWD,1
770000.0,2019.0,72040.0,1248.0,3995.0,1735.0,1515.0,5.0,37.0,Diesel,Automatic,First,Individual,FWD,1
3650000.0,2019.0,6000.0,1998.0,4633.0,1811.0,1429.0,5.0,57.0,Petrol,Automatic,First,Individual,RWD,4
1195000.0,2022.0,6200.0,998.0,3995.0,1790.0,1647.0,5.0,45.0,Petrol,Manual,First,Individual,FWD,3
1650000.0,2012.0,44000.0,5461.0,5226.0,2120.0,1479.0,5.0,90.0,Petrol,Automatic,Third,Individual,RWD,4
3199000.0,2021.0,6900.0,1798.0,4861.0,1864.0,1483.0,5.0,66.0,Petrol,Automatic,First,Individual,FWD,2
625000.0,2016.0,68000.0,1197.0,3971.0,1682.0,1469.0,5.0,45.0,Petrol,Automatic,First,Individual,FWD,1
745000.0,2018.0,36000.0,1248.0,3995.0,1790.0,1640.0,5.0,48.0,Diesel,Manual,First,Individual,FWD,1
551000.0,2021.0,19000.0,1086.0,3610.0,1645.0,1560.0,5.0,35.0,Petrol,Manual,First,Individual,FWD,1
3300000.0,2019.0,6400.0,1496.0,3821.0,1727.0,1414.0,5.0,44.0,Diesel,Automatic,First,Individual,FWD,5
3250000.0,2019.0,34000.0,3198.0,4903.0,1869.0,1837.0,7.0,80.0,Diesel,Automatic,First,Individual,AWD,1
690000.0,2016.0,35000.0,1461.0,4315.0,1822.0,1695.0,5.0,50.0,Diesel,Automatic,Second,Individual,FWD,1
894999.0,2019.0,46000.0,1248.0,3995.0,1790.0,1640.0,5.0,48.0,Diesel,Automatic,First,Individual,FWD,1
550000.0,2016.0,83000.0,1598.0,4386.0,1699.0,1466.0,5.0,55.0,Diesel,Manual,First,Individual,FWD,2
399000.0,2013.0,54000.0,1498.0,3999.0,1765.0,1708.0,5.0,52.0,Diesel,Manual,Third,Individual,FWD,1
1275000.0,2020.0,42000.0,1497.0,4315.0,1800.0,1645.0,5.0,50.0,Petrol,Manual,First,Individual,FWD,3
535000.0,2020.0,41441.0,1196.0,3675.0,1475.0,1800.0,5.0,40.0,Petrol,Manual,First,Individual,RWD,1
825000.0,2018.0,48174.0,1248.0,3995.0,1790.0,1640.0,5.0,48.0,Diesel,Manual,First,Individual,FWD,1
585000.0,2016.0,62591.0,1498.0,3998.0,1765.0,1647.0,5.0,52.0,Diesel,Manual,First,Individual,FWD,1
675000.0,2017.0,48650.0,1199.0,3955.0,1694.0,1544.0,5.0,40.0,Petrol,Automatic,First,Individual,FWD,1
795000.0,2017.0,52245.0,1248.0,4300.0,1785.0,1595.0,5.0,48.0,Diesel,Manual,First,Individual,FWD,1
611000.0,2017.0,65000.0,1396.0,3985.0,1734.0,1505.0,5.0,45.0,Diesel,Manual,First,Individual,FWD,1
390000.0,2015.0,43297.0,998.0,3599.0,1495.0,1700.0,5.0,35.0,Petrol,Manual,First,Individual,FWD,1
650000.0,2019.0,44710.0,1197.0,3850.0,1695.0,1530.0,5.0,42.0,Petrol,Manual,First,Individual,FWD,1
390000.0,2013.0,62000.0,1461.0,4618.0,1813.0,1488.0,5.0,67.0,Diesel,Manual,First,Individual,FWD,1
2400000.0,2017.0,59267.0,1968.0,4726.0,1842.0,1427.0,5.0,54.0,Diesel,Automatic,First,Individual,FWD,3
385000.0,2011.0,69000.0,1197.0,3850.0,1695.0,1530.0,5.0,42.0,Petrol,Manual,First,Individual,FWD,1
450000.0,2017.0,75000.0,1197.0,3995.0,1695.0,1555.0,5.0,42.0,Petrol,Manual,First,Commercial Registration,FWD,1
649000.0,2020.0,52236.0,1197.0,3765.0,1660.0,1520.0,5.0,43.0,Petrol,Manual,First,Individual,FWD,1
3499000.0,2020.0,47000.0,2048.4,4697.0,1882.0,1665.0,7.0,63.0,Diesel,Automatic,First,Individual,FWD,2
2900000.0,2019.0,15530.0,1968.0,4456.0,1796.0,1416.0,5.0,50.0,Diesel,Automatic,First,Individual,FWD,3
400000.0,2014.0,64000.0,1248.0,3995.0,1695.0,1555.0,5.0,42.0,Diesel,Manual,First,Individual,FWD,1
599000.0,2020.0,35000.0,1197.0,3805.0,1680.0,1520.0,5.0,37.0,Petrol,Automatic,First,Individual,FWD,1
2980000.0,2019.0,92000.0,2755.0,4795.0,1855.0,1835.0,7.0,80.0,Diesel,Manual,First,Individual,RWD,3
3500000.0,2018.0,18000.0,1395.0,4726.0,1842.0,1427.0,5.0,54.0,Petrol,Automatic,First,Individual,FWD,3
400000.0,2016.0,50000.0,1199.0,3955.0,1694.0,1544.0,5.0,40.0,Petrol,Manual,First,Individual,FWD,1
745000.0,2013.0,72000.0,1427.6,4054.6,1737.8,1577.8,5.0,42.8,Diesel,Automatic,First,Individual,FWD,3
3700000.0,2015.0,103890.0,2987.0,5120.0,1934.0,1850.0,7.0,100.0,Diesel,Automatic,Second,Individual,AWD,4
445000.0,2018.0,71000.0,998.0,3600.0,1600.0,1560.0,5.0,35.0,Petrol,Manual,First,Individual,FWD,1
1475000.0,2021.0,12000.0,2184.0,3985.0,1820.0,1844.0,4.0,57.0,Diesel,Manual,First,Individual,AWD,2
2800000.0,2016.0,93000.0,2755.0,4795.0,1855.0,1835.0,7.0,80.0,Diesel,Automatic,First,Individual,RWD,3
190000.0,2013.0,63000.0,814.0,3495.0,1550.0,1500.0,5.0,32.0,Petrol,Manual,Second,Individual,FWD,1
600000.0,2020.0,10000.0,1197.0,3850.0,1695.0,1530.0,5.0,42.0,Petrol,Manual,First,Individual,FWD,1
1835000.0,2020.0,33828.0,1493.0,4315.0,1800.0,1645.0,5.0,50.0,Diesel,Automatic,First,Individual,FWD,3
550000.0,2019.0,48000.0,998.0,3655.0,1620.0,1675.0,5.0,60.0,CNG,Manual,First,Individual,FWD,1
715000.0,2017.0,71000.0,1248.0,3995.0,1790.0,1640.0,5.0,48.0,Diesel,Manual,First,Individual,FWD,1
2540000.0,2022.0,18000.0,2184.0,4695.0,1890.0,1755.0,7.0,60.0,Diesel,Automatic,First,Individual,FWD,2
525000.0,2019.0,50000.0,998.0,3655.0,1620.0,1675.0,5.0,60.0,CNG,Manual,First,Individual,FWD,1
425000.0,2015.0,48000.0,1197.0,3765.0,1660.0,1520.0,5.0,43.0,Petrol,Manual,First,Individual,FWD,1
795000.0,2022.0,4000.0,1197.0,3995.0,1775.0,1505.0,5.0,37.0,Petrol,Automatic,First,Individual,FWD,1
269000.0,2010.0,73000.0,1497.0,4420.0,1695.0,1480.0,5.0,42.0,Petrol,Manual,Second,Individual,FWD,1
565000.0,2014.0,68000.0,1582.0,4370.0,1700.0,1475.0,5.0,43.0,Diesel,Manual,First,Individual,FWD,1
2550000.0,2015.0,70000.0,1995.0,4899.0,2094.0,1464.0,5.0,65.0,Diesel,Automatic,Second,Individual,RWD,4
529000.0,2015.0,57654.0,1197.0,3995.0,1760.0,1555.0,5.0,45.0,Petrol,Manual,First,Individual,FWD,1
400000.0,2019.0,22000.0,998.0,3545.0,1490.0,1475.0,5.0,35.0,Petrol,Manual,First,Individual,FWD,1
360000.0,2012.0,80000.0,1298.0,4007.6,1660.0,1525.0,5.0,43.6,Diesel,Manual,Second,Individual,FWD,1
975000.0,2019.0,41792.0,1462.0,4445.0,1775.0,1700.0,6.0,45.0,Petrol,Manual,First,Individual,FWD,1
2600000.0,2017.0,41000.0,1995.0,4439.0,1821.0,1612.0,5.0,51.0,Diesel,Automatic,First,Individual,FWD,4
2390000.0,2013.0,107021.0,2987.0,5120.0,1934.0,1850.0,7.0,100.0,Diesel,Automatic,Second,Individual,AWD,4
1550000.0,2019.0,17000.0,1353.0,4315.0,1800.0,1645.0,5.0,50.0,Petrol,Manual,First,Individual,FWD,3
430000.0,2019.0,57993.0,998.0,3545.0,1490.0,1475.0,5.0,35.0,Petrol,Automatic,First,Individual,FWD,1
1275000.0,2021.0,18000.0,1552.6,3993.0,1677.0,1532.0,5.0,52.0,Otro,Automatic,First,Individual,FWD,1
600000.0,2018.0,32000.0,1197.0,3995.0,1745.0,1500.0,5.0,37.0,Petrol,Manual,First,Individual,FWD,1
1650000.0,2018.0,25914.0,1798.0,4620.0,1775.0,1475.0,5.0,55.0,Petrol,Automatic,First,Corporate,FWD,3
3350000.0,2014.0,49235.0,2166.8,4749.4,1858.0,1608.8,5.8,65.2,Diesel,Automatic,First,Individual,FWD,5
675000.0,2016.0,45000.0,1248.0,3995.0,1790.0,1640.0,5.0,48.0,Diesel,Manual,First,Individual,FWD,1
375000.0,2012.0,78000.0,1474.4,4276.4,1709.4,1489.0,5.0,45.8,Diesel,Manual,Third,Individual,FWD,1
345000.0,2016.0,73190.0,998.0,3599.0,1495.0,1700.0,5.0,35.0,Petrol,Manual,Second,Individual,FWD,1
700000.0,2014.0,64000.0,1797.0,4530.0,1775.0,1470.0,5.0,56.0,Petrol,Manual,First,Individual,FWD,1
590000.0,2015.0,39000.0,1373.0,4490.0,1730.0,1485.0,5.0,43.0,Petrol,Manual,First,Individual,FWD,1
490000.0,2014.0,56918.0,1198.0,3825.0,1665.0,1530.0,5.0,41.0,Petrol,Automatic,Second,Individual,FWD,1
695000.0,2018.0,55000.0,1248.0,3995.0,1735.0,1515.0,5.0,37.0,Diesel,Automatic,First,Individual,FWD,1
1025000.0,2019.0,42000.0,1396.0,3995.0,1770.0,1605.0,5.0,45.0,Diesel,Manual,First,Individual,FWD,1
3375000.0,2021.0,25000.0,1984.0,4701.0,1839.0,1674.0,7.0,60.0,Petrol,Automatic,First,Individual,AWD,1
2250000.0,2019.0,28000.0,2393.0,4735.0,1830.0,1795.0,8.0,55.0,Diesel,Manual,First,Individual,RWD,3
2650000.0,2018.0,43000.0,2143.0,4424.0,1804.0,1494.0,5.0,50.0,Diesel,Automatic,Second,Individual,FWD,4
715000.0,2021.0,16000.0,1197.0,3995.0,1745.0,1500.0,5.0,37.0,Petrol,Manual,First,Individual,FWD,1
1200000.0,2019.0,27657.0,1582.0,4270.0,1780.0,1665.0,5.0,55.0,Diesel,Automatic,Second,Individual,FWD,1
275000.0,2012.0,30000.0,998.0,3515.0,1500.0,1510.0,5.0,32.0,Petrol,Manual,First,Individual,FWD,1
1850000.0,2016.0,37600.0,2143.0,4299.0,1780.0,1433.0,4.0,50.0,Diesel,Automatic,First,Individual,FWD,4
665000.0,2017.0,48000.0,1248.0,3995.0,1745.0,1500.0,5.0,37.0,Diesel,Manual,First,Individual,FWD,1
1090000.0,2019.0,37000.0,1396.0,4270.0,1780.0,1665.0,5.0,55.0,Diesel,Manual,First,Individual,FWD,1
2400000.0,2017.0,81802.0,1968.0,4933.0,1874.0,1455.0,5.0,75.0,Diesel,Automatic,Second,Individual,FWD,3
1085000.0,2018.0,45915.0,1582.0,4440.0,1729.0,1475.0,5.0,45.0,Diesel,Automatic,First,Individual,FWD,1
2140000.0,2021.0,24000.0,1999.0,4500.0,1790.0,1675.0,6.0,50.0,Petrol,Automatic,First,Individual,FWD,1
795000.0,2019.0,22224.0,1199.0,3995.0,1695.0,1501.0,5.0,35.0,Petrol,Automatic,First,Individual,FWD,1
1080000.0,2021.0,38000.0,1373.0,4296.0,1695.0,1685.0,7.0,45.0,CNG,Manual,First,Individual,FWD,1
628000.0,2018.0,53848.0,1199.0,3995.0,1695.0,1501.0,5.0,35.0,Petrol,Manual,First,Individual,FWD,1
2400000.0,2016.0,61159.0,1991.0,4879.0,1854.0,1474.0,5.0,80.0,Petrol,Automatic,Second,Individual,RWD,4
595000.0,2015.0,72000.0,1497.0,4440.0,1695.0,1495.0,5.0,40.0,Petrol,Manual,First,Individual,FWD,1
3450000.0,2016.0,29000.0,2179.0,4465.0,1900.0,1635.0,5.0,57.0,Diesel,Automatic,First,Individual,AWD,6
819999.0,2018.0,42000.0,1199.0,3999.0,1734.0,1601.0,5.0,40.0,Petrol,Manual,First,Individual,FWD,1
1490000.0,2012.0,40000.0,1968.0,4629.0,1898.0,1653.0,5.0,75.0,Diesel,Automatic,First,Individual,AWD,3
950000.0,2020.0,57400.0,1497.0,3995.0,1821.0,1627.0,5.0,42.0,Diesel,Manual,First,Individual,FWD,2
3750000.0,2019.0,13500.0,1999.0,5067.0,2091.0,1457.0,5.0,66.0,Diesel,Automatic,Second,Individual,RWD,5
2950000.0,2021.0,38000.0,1956.0,4405.0,1818.0,1640.0,5.0,60.0,Diesel,Automatic,First,Individual,AWD,3
1625000.0,2019.0,7000.0,1451.0,4655.0,1835.0,1760.0,5.0,60.0,Petrol,Automatic,First,Individual,FWD,3
625000.0,2015.0,76000.0,1364.0,3775.0,1695.0,1510.0,5.0,45.0,Diesel,Manual,First,Individual,FWD,3
1490000.0,2018.0,50000.0,2179.0,4585.0,1890.0,1785.0,7.0,70.0,Diesel,Manual,First,Individual,FWD,2
325000.0,2013.0,46721.0,1197.0,3565.0,1595.0,1550.0,5.0,35.0,Petrol,Automatic,Second,Individual,FWD,1
1190000.0,2017.0,41470.0,2179.0,4585.0,1890.0,1785.0,7.0,70.0,Diesel,Automatic,First,Individual,FWD,2
365000.0,2014.0,31000.0,1198.0,3610.0,1680.0,1500.0,5.0,35.0,Petrol,Manual,First,Individual,FWD,1
475000.0,2014.0,73265.0,1998.0,4597.0,1788.0,1477.0,5.0,60.0,Diesel,Automatic,Second,Individual,FWD,1
1225000.0,2019.0,47000.0,1582.0,4270.0,1780.0,1665.0,5.0,55.0,Diesel,Manual,First,Individual,FWD,1
725000.0,2017.0,42000.0,1248.0,4296.0,1695.0,1685.0,7.0,45.0,Diesel,Manual,First,Individual,FWD,1
2450000.0,2017.0,25000.0,2143.0,4417.0,1804.0,1494.0,5.0,50.0,Diesel,Automatic,Second,Individual,FWD,4
695000.0,2018.0,68818.0,1197.0,3995.0,1735.0,1515.0,5.0,37.0,Petrol,Automatic,First,Individual,FWD,1
2200000.0,2018.0,57000.0,2755.0,4735.0,1830.0,1795.0,7.0,55.0,Diesel,Automatic,First,Individual,RWD,3
950000.0,2020.0,39000.0,1498.0,3995.0,1695.0,1501.0,5.0,35.0,Diesel,Automatic,First,Individual,FWD,1
2598000.0,2022.0,12050.0,2694.0,4735.0,1830.0,1795.0,7.0,65.0,Petrol,Automatic,First,Individual,RWD,3
585000.0,2017.0,24100.0,1199.0,3955.0,1694.0,1544.0,5.0,40.0,Petrol,Manual,First,Individual,FWD,1
434999.0,2017.0,23000.0,1196.0,3995.0,1695.0,1525.0,5.0,42.0,Petrol,Manual,First,Individual,FWD,1
565000.0,2020.0,47000.0,998.0,3695.0,1600.0,1560.0,5.0,35.0,Petrol,Manual,First,Individual,FWD,1
1050000.0,2021.0,1910.0,1462.0,3995.0,1790.0,1640.0,5.0,48.0,Petrol,Automatic,First,Individual,FWD,3
990000.0,2019.0,23000.0,1396.0,4270.0,1780.0,1630.0,5.0,60.0,Diesel,Manual,First,Individual,FWD,1
2590000.0,2020.0,36978.0,1968.0,4456.0,1796.0,1416.0,5.0,50.0,Diesel,Automatic,Second,Individual,FWD,3
1000000.0,2016.0,33000.0,2179.0,4585.0,1890.0,1785.0,7.0,70.0,Diesel,Manual,First,Individual,AWD,2
254999.0,2012.0,18954.0,1086.0,3585.0,1595.0,1550.0,5.0,35.0,Petrol,Manual,First,Individual,FWD,1
598000.0,2015.0,58200.0,1591.0,4370.0,1700.0,1475.0,5.0,43.0,Petrol,Automatic,First,Individual,FWD,1
850000.0,2018.0,83000.0,1493.0,3995.0,1745.0,1880.0,7.0,67.8,Diesel,Manual,First,Individual,RWD,2
560000.0,2016.0,80000.0,1396.0,3985.0,1734.0,1505.0,5.0,40.0,Diesel,Manual,Second,Individual,FWD,1
975000.0,2011.0,75000.0,1968.0,4701.0,1826.0,1427.0,5.0,63.0,Diesel,Automatic,First,Individual,FWD,3
2600000.0,2017.0,64000.0,1968.0,4456.0,1796.0,1416.0,5.0,50.0,Diesel,Automatic,First,Individual,FWD,3
495000.0,2017.0,47000.0,1197.0,3765.0,1660.0,1520.0,5.0,43.0,Petrol,Manual,First,Individual,FWD,1
2450000.0,2018.0,43290.0,1798.0,4456.0,1796.0,1416.0,5.0,50.0,Petrol,Automatic,First,Individual,FWD,3
250000.0,2013.0,70000.0,1097.2,3696.8,1553.0,1536.0,5.0,36.4,Petrol,Manual,First,Individual,FWD,1
2850000.0,2016.0,7000.0,2143.0,4686.0,1810.0,1442.0,5.0,66.0,Diesel,Automatic,First,Individual,RWD,4
2650000.0,2015.0,62645.0,2054.2,4491.4,1904.6,1527.6,5.0,58.6,Diesel,Automatic,First,Individual,FWD,5
1500000.0,2014.0,69000.0,1968.0,4915.0,1874.0,1455.0,5.0,65.0,Diesel,Automatic,First,Individual,FWD,3
2800000.0,2011.0,70662.0,2597.6,4781.2,1852.4,1753.4,6.6,74.8,Petrol,Automatic,Second,Individual,FWD,5
625000.0,2011.0,40000.0,2835.0,4755.0,1775.0,1900.0,5.0,92.0,Diesel,Manual,Second,Individual,AWD,2
1485000.0,2021.0,36700.0,1497.0,4585.0,1866.0,1774.0,8.0,45.0,Diesel,Manual,First,Individual,FWD,2
1800000.0,2014.0,76529.0,1968.0,4456.0,1796.0,1416.0,5.0,50.0,Diesel,Automatic,First,Individual,FWD,3
1290000.0,2014.0,85000.0,2494.0,4585.0,1760.0,1760.0,7.0,55.0,Diesel,Manual,Second,Individual,RWD,3
436000.0,2014.0,37959.0,1197.0,3765.0,1660.0,1520.0,5.0,43.0,Petrol,Automatic,Second,Individual,FWD,1
270000.0,2017.0,27000.0,1198.0,3785.0,1635.0,1485.0,5.0,35.0,Petrol,Manual,First,Individual,FWD,1
320000.0,2011.0,75000.0,1991.0,4597.0,1788.0,1477.0,5.0,60.0,Diesel,Manual,Second,Individual,FWD,1
1911000.0,2022.0,1300.0,1353.0,4300.0,1790.0,1635.0,5.0,50.0,Petrol,Automatic,First,Individual,FWD,1
3900000.0,2019.0,33000.0,1950.0,4686.0,1810.0,1442.0,5.0,66.0,Diesel,Automatic,First,Individual,RWD,4
2000000.0,2016.0,6000.0,1984.0,4370.0,1783.0,1458.0,5.0,60.0,Diesel,Automatic,First,Individual,FWD,3
465000.0,2019.0,19000.0,1086.0,3610.0,1645.0,1560.0,5.0,35.0,Petrol,Automatic,First,Individual,FWD,1
875000.0,2019.0,58618.0,1497.0,4440.0,1695.0,1495.0,5.0,40.0,Petrol,Manual,First,Individual,FWD,1
3200000.0,2017.0,10500.0,1998.0,3850.0,1727.0,1414.0,4.0,44.0,Petrol,Automatic,First,Individual,FWD,5
850000.0,2019.0,85641.0,1493.0,3995.0,1835.0,1839.0,7.0,60.0,Diesel,Manual,First,Commercial Registration,RWD,2
426999.0,2020.0,41669.0,999.0,3679.0,1579.0,1478.0,5.0,28.0,Petrol,Automatic,First,Individual,FWD,1
1035000.0,2018.0,36000.0,1582.0,4270.0,1780.0,1630.0,5.0,60.0,Diesel,Manual,First,Individual,FWD,1
695000.0,2018.0,31000.0,1197.0,3995.0,1735.0,1515.0,5.0,37.0,Petrol,Manual,First,Individual,FWD,1
3675000.0,2020.0,37180.0,1995.0,4454.0,2044.0,1545.0,5.0,63.0,Diesel,Automatic,First,Individual,RWD,4
1700000.0,2021.0,14000.0,2184.0,3985.0,1820.0,1844.0,4.0,57.0,Diesel,Automatic,First,Individual,AWD,2
449000.0,2018.0,53512.0,1199.0,3746.0,1647.0,1535.0,5.0,35.0,Petrol,Manual,Second,Individual,FWD,1
3950000.0,2021.0,40000.0,1996.0,4985.0,1926.0,1867.0,6.0,75.0,Diesel,Automatic,First,Individual,AWD,3
565000.0,2015.0,65000.0,1396.0,3985.0,1734.0,1505.0,5.0,45.0,Diesel,Manual,Second,Individual,FWD,1
3775000.0,2019.0,32963.0,1995.0,4454.0,2044.0,1545.0,5.0,63.0,Diesel,Automatic,First,Individual,RWD,4
375000.0,2018.0,14000.0,999.0,3679.0,1579.0,1478.0,5.0,28.0,Petrol,Manual,First,Individual,FWD,1
949000.0,2018.0,50500.0,1248.0,3995.0,1790.0,1640.0,5.0,48.0,Diesel,Manual,First,Individual,FWD,1
775000.0,2019.0,80849.0,1248.0,3840.0,1735.0,1530.0,5.0,37.0,Diesel,Manual,First,Individual,FWD,1
1800000.0,2014.0,19868.0,1968.0,4915.0,1874.0,1455.0,5.0,65.0,Diesel,Automatic,First,Individual,FWD,3
825000.0,2016.0,45000.0,1497.0,4440.0,1695.0,1495.0,5.0,40.0,Petrol,Automatic,First,Individual,FWD,1
509999.0,2019.0,30858.0,1086.0,3610.0,1645.0,1560.0,5.0,35.0,Petrol,Manual,First,Individual,FWD,1
1350000.0,2018.0,56500.0,2179.0,4456.0,1820.0,1995.0,7.0,60.0,Diesel,Manual,First,Individual,RWD,2
650000.0,2020.0,37003.0,1197.0,3765.0,1660.0,1520.0,5.0,43.0,Petrol,Manual,First,Individual,FWD,1
1490000.0,2021.0,11000.0,1498.0,4440.0,1695.0,1495.0,5.0,40.0,Diesel,Manual,First,Individual,FWD,1
545000.0,2016.0,53000.0,1197.0,3995.0,1745.0,1500.0,5.0,37.0,Petrol,Manual,First,Individual,FWD,1
2950000.0,2018.0,75000.0,1995.0,4633.0,1811.0,1429.0,5.0,57.0,Diesel,Automatic,First,Individual,RWD,4
1850000.0,2013.0,44087.0,1968.0,4385.0,1831.0,1608.0,5.0,64.0,Diesel,Automatic,First,Individual,AWD,3
3995000.0,2016.0,39000.0,2993.0,4886.0,1938.0,1762.0,7.0,64.6,Diesel,Automatic,First,Individual,AWD,4
1750000.0,2014.0,59000.0,2143.0,4879.0,1854.0,1474.0,5.0,80.0,Diesel,Automatic,First,Individual,RWD,4
360000.0,2013.0,92000.0,1461.0,4425.0,1695.0,1505.0,5.0,41.0,Diesel,Manual,Second,Individual,FWD,1
625000.0,2019.0,48422.0,1497.0,3998.0,1765.0,1647.0,5.0,52.0,Petrol,Manual,First,Individual,FWD,1
1698999.0,2021.0,37500.0,2184.0,3985.0,1820.0,1844.0,4.0,57.0,Diesel,Manual,First,Individual,AWD,2
484999.0,2018.0,62000.0,1197.0,3995.0,1745.0,1500.0,5.0,37.0,Petrol,Manual,Second,Individual,FWD,1
800000.0,2017.0,76642.0,1373.0,4296.0,1695.0,1685.0,7.0,45.0,CNG,Manual,First,Individual,FWD,1
1275000.0,2019.0,44000.0,1591.0,4270.0,1780.0,1665.0,5.0,55.0,Petrol,Manual,First,Individual,FWD,1
1375000.0,2013.0,102000.0,1995.0,4633.0,1811.0,1429.0,5.0,57.0,Diesel,Automatic,Second,Individual,RWD,4
1700000.0,2022.0,9000.0,1493.0,4300.0,1790.0,1635.0,5.0,50.0,Diesel,Manual,First,Individual,FWD,1
715000.0,2019.0,31552.0,1197.0,3995.0,1735.0,1515.0,5.0,37.0,Petrol,Automatic,First,Individual,FWD,1
380000.0,2016.0,70000.0,998.0,3636.0,1475.0,1670.0,5.0,35.0,Petrol,Automatic,First,Individual,FWD,1
375000.0,2016.0,35134.0,1198.0,3610.0,1680.0,1500.0,5.0,35.0,Petrol,Manual,First,Individual,FWD,1
